date,seasonal,trend,resid,observed,weights,rt
197111,17.850900106837642,96.20416666666665,-46.35506677350429,67.7,1.0,49.84909989316236
197112,37.552630876068434,93.58333333333333,1.364035790598237,132.5,1.0,94.94736912393157
197201,32.94717147435895,89.20416666666665,9.048661858974384,131.2,1.0,98.25282852564104
197202,19.056177884615355,89.64166666666665,-3.6978445512820066,105.0,1.0,85.94382211538465
197203,19.418453525641,93.19583333333333,-5.214286858974319,107.4,1.0,87.981546474359
197204,2.5004727564102276,95.99583333333334,10.303693910256433,108.8,1.0,106.29952724358976
197205,-3.935713141025669,99.725,7.910713141025678,103.7,1.0,107.63571314102568
197206,-34.884142628205154,101.69999999999999,-44.11585737179483,22.7,1.0,57.58414262820516
197207,-42.14666399572649,101.16666666666666,13.279997329059832,72.3,1.0,114.44666399572648
197208,-53.03877938034187,101.475,39.56377938034188,88.0,1.0,141.03877938034188
197209,-19.925125534188016,102.11666666666666,6.608458867521353,88.8,1.0,108.72512553418801
197210,24.604618055555587,100.45,14.545381944444404,139.6,1.0,114.9953819444444
197211,17.850900106837642,98.63333333333333,9.215766559829035,125.7,1.0,107.84909989316236
197212,37.552630876068434,100.47916666666666,-16.131797542735086,121.9,1.0,84.34736912393157
197301,32.94717147435895,100.39583333333333,-4.343004807692282,129.0,1.0,96.05282852564105
197302,19.056177884615355,96.39583333333333,-0.8520112179486894,114.6,1.0,95.54382211538464
197303,19.418453525641,92.27083333333331,1.5107131410256898,113.2,1.0,93.781546474359
197304,2.5004727564102276,90.38333333333333,-29.883806089743555,63.0,1.0,60.49952724358977
197305,-3.935713141025669,90.625,19.210713141025675,105.9,1.0,109.83571314102568
197306,-34.884142628205154,90.96666666666667,8.717475961538483,64.8,1.0,99.68414262820515
197307,-42.14666399572649,91.09166666666667,-20.745002670940174,28.2,1.0,70.34666399572649
197308,-53.03877938034187,90.86250000000001,-1.7237206196581383,36.1,1.0,89.13877938034187
197309,-19.925125534188016,90.76666666666667,-29.141541132478647,41.7,1.0,61.625125534188015
197310,24.604618055555587,92.55416666666666,24.24121527777776,141.4,1.0,116.79538194444442
197311,17.850900106837642,93.77083333333333,18.078266559829018,129.7,1.0,111.84909989316235
197312,37.552630876068434,94.35833333333332,-5.81096420940176,126.1,1.0,88.54736912393156
197401,32.94717147435895,95.27083333333334,-0.41800480769229864,127.8,1.0,94.85282852564104
197402,19.056177884615355,95.54166666666666,-4.297844551282015,110.3,1.0,91.24382211538465
197403,19.418453525641,95.74583333333334,0.03571314102566703,115.2,1.0,95.781546474359
